"speech_register","seg_id","m","min_pit","max_pit","sd_pit","range_pit"
"IDS","B-21_06_pass1_512_45",207.949464632918,151.164486329151,286.789823021486,25.5649936997853,135.625336692335
"IDS","B-21_06_pass1_512_46",262.361429697157,220.869614543769,325.664287180363,20.6498433280758,104.794672636594
"IDS","B-21_06_pass1_512_8",282.390500332751,203.662050215698,372.611772523175,45.691851649614,168.949722307476
"IDS","B-21_06_pass1_512_9",259.938090825865,232.774263181199,334.131952838701,22.8253290954873,101.357689657502
"IDS","B-21_06_pass1_965_24",145.295704463648,113.358465850165,199.105984928855,16.1119754821268,85.7475190786893
"IDS","B-21_06_pass1_965_29",258.360880169393,99.2389255181047,412.168095387036,98.7827044430829,312.929169868931
"IDS","B-22_16_pass1_106_11",164.770811685606,131.887514603808,260.5469235422,14.6381647703855,128.659408938392
"IDS","B-22_16_pass1_106_5",137.449207086439,109.835860298938,208.481706249998,13.6966764332279,98.6458459510597
"IDS","B-22_16_pass1_106_7",168.411828965685,133.559240872898,250.080071576975,19.9772510257146,116.520830704076
"IDS","B-22_16_pass1_106_9",137.190784129113,119.916290256551,159.999695894423,7.2525473042417,40.0834056378718
"IDS","B-22_16_pass1_1074_11",259.132317543556,153.106265495892,286.248524411401,25.2522993991869,133.142258915509
"IDS","B-22_16_pass1_1074_6",260.636702394124,251.810867193315,262.822404874308,3.11637243136724,11.0115376809933
"IDS","B-22_16_pass1_1134_1",150.299399061055,119.602321529792,191.840348094377,20.6202222283575,72.2380265645851
"IDS","B-22_16_pass1_17_1",169.758869580004,119.98477395523,272.069932226694,29.8123942057824,152.085158271464
"IDS","B-22_16_pass1_17_16",271.367378027808,107.218884023699,353.245878090913,85.6760414363377,246.026994067214
"IDS","B-22_16_pass1_17_42",206.484944294868,167.228930526763,258.416895252024,25.1623504217531,91.1879647252613
"IDS","B-22_16_pass1_186_5",325.718242082739,235.220749048716,487.228217771923,89.9484423785778,252.007468723207
"IDS","B-22_16_pass1_186_7",206.046974627916,170.914858892626,302.507035882703,22.7105665961552,131.592176990077
"IDS","B-22_16_pass1_198_1",211.764929914956,97.3125578478521,302.208209843703,42.7165913088882,204.895651995851
"IDS","B-22_16_pass1_198_11",210.928401647042,107.424630873401,426.198465055683,46.7735928920991,318.773834182281
"IDS","B-22_16_pass1_198_13",271.578128026823,196.667213821342,361.671446684407,52.5010148179258,165.004232863065
"IDS","B-22_16_pass1_198_3",218.492697622622,123.302639279109,469.897192730175,68.240450469699,346.594553451065
"IDS","B-22_16_pass1_198_7",228.02680346614,137.539195152236,311.176832101887,51.8267584318383,173.637636949651
"IDS","B-22_16_pass1_198_9",266.730262026627,94.915240673793,423.57869075456,85.2969106999981,328.663450080767
"IDS","B-22_16_pass1_202_12",322.159261566266,149.14125339072,444.41617673116,90.2176643339196,295.274923340441
"IDS","B-22_16_pass1_202_5",319.907079371535,219.971179212114,405.013843526859,50.8253212550453,185.042664314744
"IDS","B-22_16_pass1_208_1",176.450607833104,100.508047945941,404.371609486216,53.3911594669761,303.863561540275
"IDS","B-22_16_pass1_208_10",142.644950519859,99.2783310175671,177.607875969133,17.2930215660792,78.3295449515654
"IDS","B-22_16_pass1_208_7",236.833969391139,159.162601820619,325.852488412375,30.0384519380269,166.689886591756
"IDS","B-22_16_pass1_208_8",165.959057869815,115.904224639733,253.605995815975,36.0432408173527,137.701771176242
"IDS","B-22_16_pass1_208_9",157.878927157166,91.4554560006869,236.160184713662,37.265019033305,144.704728712975
"IDS","B-22_16_pass1_234_21",293.357806616025,156.339288492726,542.772893016311,100.059648031366,386.433604523584
"IDS","B-22_16_pass1_234_23",330.91736155226,105.867874990157,513.18205810031,99.0313275553757,407.314183110153
"IDS","B-22_16_pass1_234_5",421.59222446254,141.464490412709,630.474057683893,132.843965653542,489.009567271184
"IDS","B-22_16_pass1_234_8",420.865743274241,174.611375287836,559.074472812405,106.240437821461,384.463097524569
"IDS","B-22_16_pass1_70_2",213.090249257108,85.1593076007243,301.769400635871,70.650975210199,216.610093035147
"IDS","B-22_16_pass1_90_1",179.602766377744,140.125563429708,298.740180418726,46.9157679837572,158.614616989017
"IDS","B-22_16_pass1_90_10",254.224551180333,200.50414463364,427.674762499244,48.1879252966176,227.170617865604
"IDS","B-22_16_pass1_90_11",195.208142838429,155.730088988494,277.102398965406,31.9408537866282,121.372309976912
"IDS","B-22_16_pass1_90_17",224.040331663342,105.493949735185,617.557582910112,108.685232744057,512.063633174928
"IDS","B-22_16_pass1_90_19",215.169694978303,125.06818853773,500.875213598821,100.103989127584,375.807025061091
"IDS","B-22_16_pass1_90_3",194.103947109258,113.659338130761,262.080902630637,58.4395594252611,148.421564499876
"IDS","B-22_16_pass1_90_5",214.913870467995,143.283937516495,411.137765103365,48.7939827740198,267.85382758687
"IDS","B-23_08_pass1_1374_103",151.515629853376,104.962526903537,244.756240734957,39.1631732453196,139.79371383142
"IDS","B-23_08_pass1_1374_112",127.141841511724,83.1766373745296,213.762322985156,27.3685593424849,130.585685610627
"IDS","B-23_08_pass1_1374_113",183.417776117273,105.645968420198,298.975640583371,66.093334194217,193.329672163174
"IDS","B-23_08_pass1_1374_116",255.783579602801,118.306895155148,363.054572046573,75.9746466833932,244.747676891425
"IDS","B-23_08_pass1_1374_118",136.988539654356,101.40812306567,216.283675549969,22.5277118728349,114.8755524843
"IDS","B-23_08_pass1_1374_122",125.059008005393,117.273629947823,157.207047648687,10.1431166667182,39.9334177008634
"IDS","B-23_08_pass1_1374_134",221.31716971756,137.13095730681,379.67761580126,52.7131227854547,242.54665849445
"IDS","B-23_08_pass1_1374_14",146.690850668578,118.291489163822,269.598585705866,37.542441995148,151.307096542044
"IDS","B-23_08_pass1_1374_143",288.708803985226,218.779366879075,459.691250822844,44.3505125896879,240.911883943769
"IDS","B-23_08_pass1_1374_147",223.129471819252,108.184247995349,431.283751977208,65.4936422010616,323.099503981859
"IDS","B-23_08_pass1_1374_151",145.526973086948,116.190031232955,199.693098103307,23.9723496980367,83.5030668703518
"IDS","B-23_08_pass1_1374_152",148.69724191077,118.53575116361,202.486059423639,24.8755308057974,83.9503082600293
"IDS","B-23_08_pass1_1374_153",165.31942726569,134.773635466421,211.457312680617,20.2879387914921,76.683677214196
"IDS","B-23_08_pass1_1374_156",174.32653493513,101.554325393012,398.216152196909,45.3091239991228,296.661826803897
"IDS","B-23_08_pass1_1374_161",166.120050356699,116.37904916764,340.702187283772,54.3053174106289,224.323138116132
"IDS","B-23_08_pass1_1374_164",171.427486554552,100,335.938606098838,59.615899670097,235.938606098838
"IDS","B-23_08_pass1_1374_18",242.343120230131,119.444166701186,431.759414044733,76.4076180667707,312.315247343547
"IDS","B-23_08_pass1_1374_20",261.376784736851,141.331341885114,341.671581640577,47.3904521909396,200.340239755463
"IDS","B-23_08_pass1_1374_21",195.952794831112,100.261194083984,423.827283038777,103.301330607653,323.566088954794
"IDS","B-23_08_pass1_1374_32",299.082240762555,188.211744726793,507.115948196282,80.9109410233602,318.90420346949
"IDS","B-23_08_pass1_1374_45",249.831952387967,158.417849868377,370.23020737124,67.3461293361305,211.812357502864
"IDS","B-23_08_pass1_1374_46",175.386164996023,119.159766742404,234.778298659571,41.7055915560294,115.618531917168
"IDS","B-23_08_pass1_1374_48",160.160010592281,105.564249710923,348.959110672927,61.0396481034344,243.394860962005
"IDS","B-23_08_pass1_1374_51",187.564744891474,119.470077683535,342.990856706268,69.1471130002228,223.520779022733
"IDS","B-23_08_pass1_1374_52",288.730611947898,162.740937313499,576.287682021415,95.5029414506507,413.546744707915
"IDS","B-23_08_pass1_1374_57",222.528820163285,107.548697016589,369.350116064576,68.5149054827598,261.801419047987
"IDS","B-23_08_pass1_1374_62",185.922458171098,143.216513239997,305.012225792783,43.1037948802926,161.795712552786
"IDS","B-23_08_pass1_1374_63",168.225652969523,116.004138242538,318.556030211469,32.8388987532374,202.551891968931
"IDS","B-23_08_pass1_1374_65",151.955152489896,88.0672737153017,336.493285770281,68.048582713212,248.426012054979
"IDS","B-23_08_pass1_1374_68",175.615085639855,90.6180864684754,360.375166392209,91.5461029931934,269.757079923734
"IDS","B-23_08_pass1_1374_80",142.04701919799,114.321034345258,200.564331744616,21.8105942706672,86.243297399358
"IDS","B-23_08_pass1_1374_84",234.862162804237,160.744343864705,433.808434628131,52.7888602914505,273.064090763427
"IDS","B-23_08_pass1_1374_9",228.606601711597,140.219143570312,328.105409333165,45.3887597950697,187.886265762853
"IDS","B-23_08_pass1_1374_94",164.809267468304,96.9029562676974,303.068976571782,64.6214610417274,206.166020304084
"IDS","B-23_08_pass1_1374_96",162.062647463183,80.0260707982947,202.796913905515,31.2176358920924,122.77084310722
"IDS","B-23_08_pass1_1374_97",181.437192387077,129.61385437917,220.234242621561,22.69078556675,90.6203882423911
"IDS","B-23_08_pass1_1377_1",151.856742982686,103.635003667393,236.986007787119,22.3722607988295,133.351004119726
"IDS","B-23_08_pass1_1377_2",174.925260605749,116.539320325327,273.451783588555,39.9104966694196,156.912463263228
"IDS","B-23_08_pass1_1380_10",149.946494590446,99.9957321004711,375.694025730774,61.6313850252207,275.698293630303
"IDS","B-23_08_pass1_1380_11",161.461125295565,127.95769527133,215.412510966573,23.1071294324093,87.4548156952424
"IDS","B-23_08_pass1_1380_4",175.103712667729,130.081543261119,345.512030063145,43.2074513052251,215.430486802025
"IDS","B-23_08_pass1_1380_6",249.41856916459,101.336789756225,366.782714924491,70.1172044463236,265.445925168267
"IDS","B-23_08_pass1_1380_8",130.058390399343,99.1761662206893,228.738772714386,24.6370615717173,129.562606493697
"IDS","B-23_08_pass1_1462_10",175.099661423182,107.121446569071,268.573111909257,50.3899914178214,161.451665340186
"IDS","B-23_08_pass1_1462_13",137.41152765766,112.057467122849,184.52909761852,21.0782187256691,72.4716304956702
"IDS","B-23_08_pass1_1462_5",184.017653559497,99.0013566511074,314.25297356705,73.3129420065702,215.251616915943
"IDS","B-23_08_pass1_29_2",255.11137123242,185.080602183417,459.30319593204,85.0733137133568,274.222593748623
"IDS","B-23_08_pass1_29_25",276.991205360497,244.776523715228,307.077549566731,31.3263134944225,62.3010258515033
"IDS","B-23_08_pass1_29_33",266.975176338907,184.268713102542,437.104800370987,75.7396416935703,252.836087268445
"IDS","B-23_08_pass1_29_49",215.300247393243,90.492400582065,276.151211136444,67.7709460995779,185.658810554379
"IDS","B-23_08_pass1_707_3",389.845388390662,274.7320007519,532.810446685892,77.1569838054123,258.078445933992
"IDS","B-23_08_pass1_709_10",222.414999276766,167.675504007198,359.613635521295,48.4451452244317,191.938131514097
"IDS","B-23_08_pass1_709_11",221.030326854035,188.66199580341,248.517350975081,14.1611261787446,59.855355171671
"IDS","B-23_08_pass1_728_10",210.23406333332,98.2785872026337,273.589257727878,35.100261726903,175.310670525244
"IDS","B-23_08_pass1_728_15",254.315944604431,214.546743440188,299.413983916617,30.8342400560004,84.8672404764292
"IDS","B-23_08_pass1_741_23",288.93055184184,185.087388545997,405.529980431544,56.1618796617139,220.442591885547
"IDS","B-23_08_pass1_741_25",215.775377110547,117.76136796967,335.248840577465,59.7087597292431,217.487472607795
"IDS","B-23_08_pass1_745_6",171.76012555437,102.570875086619,332.559229268622,41.0553341316857,229.988354182002
"IDS","B-23_08_pass1_745_7",211.337537080096,180.400788822161,242.444996931088,13.8407590098423,62.0442081089262
"IDS","B-23_08_pass1_861_13",179.591725006792,146.876606806254,243.363718337788,21.8600745084375,96.4871115315335
"IDS","B-23_08_pass1_861_14",245.215001376072,237.748385487989,259.993409576546,5.16838382213164,22.2450240885565
"IDS","B-23_08_pass1_861_17",251.727568018068,219.978642720083,275.46929583725,15.8328745306885,55.4906531171669
"IDS","B-23_08_pass1_861_30",157.598446716693,120.130998776659,261.280140257178,46.7895327346251,141.149141480519
"IDS","B-23_08_pass1_861_42",201.168289832025,114.451258812773,441.53326398713,110.502786412874,327.082005174358
"IDS","B-23_08_pass1_861_7",125.682551228496,99.8514908944581,165.952735203717,13.9141526158656,66.1012443092593
"IDS","B-23_08_pass1_920_14",146.635301010252,105.348047855547,247.903321527171,21.252329848283,142.555273671624
"IDS","B-23_08_pass1_920_20",127.727888960998,98.0920197560287,165.419692324578,21.2989452527128,67.3276725685491
"IDS","B-23_08_pass1_920_26",165.097741176235,100,201.605989145347,27.9173341311956,101.605989145347
"IDS","B-23_08_pass1_920_3",181.648902056846,111.337611868881,220.780315272677,26.9572030616349,109.442703403796
"IDS","B-23_08_pass1_920_45",201.514414363209,142.40834382229,248.269131854392,28.1787778521954,105.860788032102
"IDS","B-23_08_pass1_920_49",235.140971165734,159.375974133646,304.172911063637,42.6002558573837,144.796936929991
"IDS","B-23_08_pass1_920_50",228.469465469554,146.136457834814,387.348200867944,53.9094568722765,241.211743033129
"IDS","B-23_08_pass1_920_60",210.705236803336,110.998366988303,452.411230312712,70.5124206221973,341.412863324409
"IDS","B-23_08_pass1_920_79",132.805806039504,104.342174276757,174.534912099524,17.4108402641773,70.1927378227662
"IDS","B-23_08_pass1_934_12",355.847350183117,160.387220039327,543.688284876923,107.633729990182,383.301064837596
"IDS","B-23_08_pass1_934_14",292.945987234082,132.85880154838,502.875431017661,86.2816606836242,370.016629469281
"IDS","B-23_08_pass1_934_16",323.5873546171,145.04317350958,500.250649068075,79.9747100646264,355.207475558495
"IDS","B-23_08_pass1_934_18",287.082324593132,214.561684426009,453.630513341249,62.2113457429893,239.06882891524
"IDS","B-23_08_pass1_934_27",277.51456672612,140.932714801826,398.569026916256,81.8944347536164,257.63631211443
"IDS","B-23_08_pass1_934_31",277.459225682541,109.353608374178,558.037119228298,81.698550239739,448.68351085412
"IDS","B-23_08_pass1_934_36",373.170095797232,238.520810645688,553.182160529482,103.413094773475,314.661349883794
"IDS","B-23_08_pass1_934_39",192.197506948048,110.122900577947,321.535183308715,65.8101594123858,211.412282730768
"IDS","B-23_08_pass1_934_47",359.523146938355,205.107582881252,572.292804875857,102.528358844902,367.185221994605
"IDS","B-23_08_pass1_934_50",261.635351705429,116.872450560216,551.450409704982,115.881507411493,434.577959144767
"IDS","B-23_08_pass1_934_56",234.045538308846,124.762252116087,310.571599311247,58.9413794399235,185.809347195159
"IDS","B-23_08_pass1_934_65",208.482950246934,117.184230473876,421.339317547046,63.6607105647843,304.15508707317
"IDS","B-23_08_pass1_934_70",376.81067364195,199.462946789509,525.966474795301,103.287772869498,326.503528005791
"IDS","B-25_15_pass1_178_22",214.805283381845,116.848830509351,291.662273712735,32.1117940413402,174.813443203383
"IDS","B-25_15_pass1_188_7",275.479400543771,213.069429962784,413.630260694009,46.3608772679141,200.560830731225
"IDS","B-25_15_pass1_189_12",275.298348038316,192.260076255853,360.406123872595,47.4927056274081,168.146047616742
"IDS","B-25_15_pass1_189_9",270.02078050602,171.149736173289,379.528892575817,77.8858053482118,208.379156402528
"IDS","B-25_15_pass1_221_24",232.136068215807,160.759356559324,408.327748907273,41.3615436936764,247.568392347949
"IDS","B-25_15_pass1_271_15",237.942735069085,195.739076658033,380.387784145193,49.0725486530099,184.64870748716
"IDS","B-25_15_pass1_271_26",194.571189555332,126.684090120885,240.461432566901,21.3695302972541,113.777342446017
"IDS","B-25_15_pass1_342_10",195.480966002426,136.470759331944,253.470955696451,14.2493947150402,117.000196364507
"IDS","B-25_15_pass1_342_12",245.786423010259,157.652556620321,366.130822530154,41.7676369625437,208.478265909832
"IDS","B-25_15_pass1_342_14",225.290445096607,180.324425275459,282.416003834206,28.7663295247672,102.091578558748
"IDS","B-25_15_pass1_342_16",192.460409150752,97.1033786596067,241.811812586792,35.7352661114773,144.708433927185
"IDS","B-25_15_pass1_342_19",202.323306479236,87.3243654590923,391.579692922937,117.357338654752,304.255327463845
"IDS","B-25_15_pass1_342_21",338.699369267972,250.999299987744,426.411546408579,46.0604954230182,175.412246420835
"IDS","B-25_15_pass1_342_23",290.474066782147,187.075637607252,388.192671887211,78.8900359054703,201.117034279959
"IDS","B-25_15_pass1_342_25",272.745901216777,208.077580326778,326.102992477427,24.7490057472101,118.025412150648
"IDS","B-25_15_pass1_342_4",220.245782160822,159.98499408017,364.542909515459,31.0203492678268,204.557915435289
"IDS","B-25_15_pass1_342_6",208.06560946005,178.86214901957,260.980935841939,20.0103379069384,82.1187868223686
"IDS","B-25_15_pass1_342_8",230.757014513756,189.171226757114,367.488415859282,24.596565519175,178.317189102168
"IDS","B-25_15_pass1_344_12",199.809324871208,119.991892989161,260.998400923151,34.1317985912701,141.00650793399
"IDS","B-25_15_pass1_344_17",200.752995453619,114.64390727053,354.660188409495,34.835968401561,240.016281138965
"IDS","B-25_15_pass1_344_21",241.106523708107,180.960667127977,354.361942241786,34.0415059799051,173.401275113809
"IDS","B-25_15_pass1_345_14",226.685181962603,168.997485530621,361.641982107326,35.2637956146864,192.644496576705
"IDS","B-25_15_pass1_345_7",231.384835551887,146.808181258437,386.11227081144,36.2868606851717,239.304089553003
"IDS","B-25_15_pass1_346_17",222.658588106804,159.384661104808,340.370354949426,35.5688718091704,180.985693844618
"IDS","B-25_15_pass1_346_23",245.240499117532,182.082388102819,426.601639957136,50.6485570180795,244.519251854317
"IDS","B-25_15_pass1_346_27",303.149418758477,155.969510770987,449.490732604182,74.0993932515667,293.521221833195
"IDS","B-25_15_pass1_346_7",202.968041467303,155.426875606433,348.863045574051,45.684388811886,193.436169967618
"IDS","B-25_15_pass1_497_18",157.931012419372,111.452643319799,383.899383151883,56.0459343414135,272.446739832083
"IDS","B-25_15_pass1_497_25",231.000546184648,120.501532503182,422.090088449999,84.1694316923302,301.588555946817
"IDS","B-25_15_pass1_520_29",252.207491931987,214.655057184966,316.087071768096,32.6942967776663,101.43201458313
"IDS","B-25_15_pass1_520_31",260.943714539096,180.926551771624,387.853205994136,58.7713845128023,206.926654222513
"IDS","B-25_15_pass1_520_35",236.068723114632,146.911104496276,288.756356676765,33.655584238481,141.845252180489
"IDS","B-25_15_pass1_521_12",277.880466512272,203.572443057509,616.992623259335,63.7401655322383,413.420180201826
"IDS","B-25_15_pass1_530_11",239.710877648054,96.8113662910374,320.838211610552,48.347607092892,224.026845319514
"IDS","B-25_15_pass1_530_5",231.938614452812,157.324218333645,324.100648361017,33.0104877688465,166.776430027372
"IDS","B-25_15_pass1_530_9",315.568573097085,204.014834796235,456.701183545943,79.6014529671041,252.686348749708
"IDS","B-25_15_pass1_608_13",243.419669893287,98.9073570021442,324.661090697037,46.7992377589639,225.753733694893
"IDS","B-25_15_pass1_608_6",310.381655418053,228.334559722946,405.122861565759,60.1999390050644,176.788301842813
"IDS","B-25_15_pass1_608_8",201.542795653033,95.0293019119105,312.097691804699,53.9096181486153,217.068389892788
"IDS","B-26_11_pass1_1084_1",240.987440303211,190.022135756948,272.271100507991,15.8338434567326,82.2489647510433
"IDS","B-26_11_pass1_1084_14",212.813530783323,134.337000518292,328.804600032738,34.4222939064185,194.467599514445
"IDS","B-26_11_pass1_1084_18",235.963516342316,161.092622326674,390.03427770609,35.4541429420283,228.941655379416
"IDS","B-26_11_pass1_1084_20",197.441117065515,117.308380559535,337.625859877703,39.7432204355457,220.317479318168
"IDS","B-26_11_pass1_1084_22",254.211058062168,200.007574069902,331.118204546678,29.1366764218021,131.110630476776
"IDS","B-26_11_pass1_1084_24",239.100256134456,160.041162427928,448.427377300922,62.0121400010807,288.386214872994
"IDS","B-26_11_pass1_1084_28",262.606337817913,173.977020978561,341.979106414429,38.9612779705403,168.002085435868
"IDS","B-26_11_pass1_1084_34",204.021233622629,125.876146298722,262.183832926751,40.7651453369992,136.307686628029
"IDS","B-26_11_pass1_1084_40",272.726582867716,148.468604852126,398.277276891081,55.386324619928,249.808672038955
"IDS","B-26_11_pass1_1084_42",234.264858568348,119.982157973544,263.659532554798,36.868317881547,143.677374581254
"IDS","B-26_11_pass1_1084_44",234.773665080656,132.499176511926,314.960020552758,53.1131705944698,182.460844040832
"IDS","B-26_11_pass1_1084_46",234.333415072375,145.893158537473,299.515494248161,33.4369956727503,153.622335710688
"IDS","B-26_11_pass1_1094_1",265.988118566796,238.798844947645,421.888231074089,36.5784850810107,183.089386126444
"IDS","B-26_11_pass1_1094_13",164.968401959307,129.357885915736,223.031106463374,17.8499451421081,93.6732205476383
"IDS","B-26_11_pass1_1094_16",199.518046974858,159.27152417883,241.820274707141,16.5311613453488,82.5487505283104
"IDS","B-26_11_pass1_1094_19",240.307324872015,158.290087123762,342.882069879445,42.3080309102883,184.591982755683
"IDS","B-26_11_pass1_1094_4",286.801573632184,185.267334089869,499.067687424988,89.9700049276613,313.800353335119
"IDS","B-26_11_pass1_1100_1",181.609016184962,96.5312136498274,357.236702281499,62.0593421616422,260.705488631671
"IDS","B-26_11_pass1_1100_11",341.116036766762,138.324596162139,612.110250092083,127.538407879023,473.785653929943
"IDS","B-26_11_pass1_1122_12",219.825318263302,185.772311937822,263.490785366218,24.2150795928961,77.7184734283958
"IDS","B-26_11_pass1_1122_19",286.921336734502,215.862033585782,393.138150120682,53.9404556742224,177.2761165349
"IDS","B-26_11_pass1_1122_21",273.531060000217,210.263046855112,330.731779373099,24.8211023303633,120.468732517987
"IDS","B-26_11_pass1_1122_24",211.595407421213,154.881501407724,286.287413990259,44.0623033033473,131.405912582534
"IDS","B-26_11_pass1_1122_4",182.548127377186,110.385343705423,262.851857441458,28.7032395324553,152.466513736035
"IDS","B-26_11_pass1_1122_7",210.270543940286,138.010317021478,330.207586648381,41.8159996495533,192.197269626902
"IDS","B-26_11_pass1_185_11",257.789194888609,171.051201027414,343.254521991791,54.7770838874246,172.203320964376
"IDS","B-26_11_pass1_185_7",220.238231538496,178.095214308777,348.119493888952,56.4953148028166,170.024279580175
"IDS","B-26_11_pass1_185_9",211.29748030347,173.358485306716,304.830677265021,21.0845801437867,131.472191958305
"IDS","B-26_11_pass1_190_12",254.785618943038,187.866256668072,464.421372966188,53.276310906443,276.555116298116
"IDS","B-26_11_pass1_210_1",212.222326955419,99.9939368731767,448.973718934753,59.6359086785203,348.979782061576
"IDS","B-26_11_pass1_210_11",208.844665640779,141.785300185633,394.375586285363,38.8864611090141,252.59028609973
"IDS","B-26_11_pass1_210_3",342.614824417907,204.215516635114,622.690329943769,147.03000899396,418.474813308655
"IDS","B-26_11_pass1_210_6",251.562772932364,186.557928944272,302.138695390957,32.7074852132162,115.580766446684
"IDS","B-26_11_pass1_210_9",296.955529506444,143.011389286033,555.424250735214,91.1566644127251,412.412861449181
"IDS","B-26_11_pass1_29_12",219.850858330904,178.537718395549,339.031578369592,52.2626282412627,160.493859974043
"IDS","B-26_11_pass1_29_23",205.560008551364,177.262869520364,373.126303146078,48.4487875878205,195.863433625714
"IDS","B-26_11_pass1_29_26",243.577053944949,164.795673983613,415.550201157115,78.7247771812293,250.754527173502
"IDS","B-26_11_pass1_29_4",168.392607789766,139.923057259377,287.658997659996,30.1598490471934,147.735940400618
"IDS","B-26_11_pass1_29_7",189.26087525248,113.733453379084,319.494934807563,42.5395804343505,205.761481428479
"IDS","B-26_11_pass1_424_12",128.567875267458,115.803499106274,218.963089590733,16.3841890765661,103.159590484459
"IDS","B-26_11_pass1_424_20",326.310247374151,149.669552063066,458.999792146554,63.0854794909717,309.330240083488
"IDS","B-26_11_pass1_424_28",287.797191951866,119.392354063928,452.334513521402,79.6960491814189,332.942159457474
"IDS","B-26_11_pass1_424_37",250.648164997586,198.933105115927,302.446267038789,34.5432019915834,103.513161922862
"IDS","B-26_11_pass1_424_5",276.390293762356,215.103502493576,302.632417902512,21.8589670193169,87.5289154089354
"IDS","B-26_11_pass1_424_8",162.486304975747,114.851284514986,354.145990991486,59.1926652985929,239.2947064765
"IDS","B-26_11_pass1_463_2",298.187538088815,106.25849324184,594.390476921811,129.744520538979,488.131983679971
"IDS","B-26_11_pass1_837_1",339.652588410679,116.601651968661,483.912320837033,79.0264637166675,367.310668868372
"IDS","B-26_11_pass1_837_12",256.846435476919,176.501465944293,317.646730583609,30.4233537722731,141.145264639316
"IDS","B-26_11_pass1_837_3",294.782028049986,230.194367216671,404.038222638867,49.6330629380473,173.843855422197
"IDS","B-26_11_pass1_845_1",216.172274606179,148.621730301285,302.077870641963,33.0651257425216,153.456140340679
"IDS","B-26_11_pass1_845_20",270.438501947176,227.17511885881,338.178566375376,19.7671891108828,111.003447516566
"IDS","B-26_11_pass1_845_27",229.833450091856,127.080817190331,313.04783272364,56.3349903194191,185.967015533309
"IDS","B-26_11_pass1_845_3",201.217245323188,90.9935928718747,333.488774129774,52.3480546387803,242.495181257899
"IDS","B-26_11_pass1_845_32",283.500187245702,164.149956625735,389.055726997874,61.2071775073371,224.905770372138
"IDS","B-26_11_pass1_845_38",218.028695562827,160.287092707418,280.11391453126,27.8052340706107,119.826821823842
"IDS","B-26_11_pass1_845_42",243.784034135407,156.478330561385,342.828208258469,45.6202344215845,186.349877697084
"IDS","B-26_11_pass1_845_45",227.806959440554,132.944455403784,383.842586843504,47.1819736379559,250.898131439719
"IDS","B-26_11_pass1_845_51",205.913794429048,102.711467151007,312.77679626779,48.5497813572396,210.065329116783
"IDS","B-26_11_pass1_845_53",233.608518531891,156.454539459431,340.738743855404,35.8644965713751,184.284204395974
"IDS","B-26_11_pass1_845_55",202.019319642927,154.216673613826,259.169422885609,27.2487606816751,104.952749271783
"IDS","B-26_11_pass1_845_57",218.1622201086,145.155431287731,310.601277350916,41.6820808459346,165.445846063185
"IDS","B-26_11_pass1_845_61",256.280623427495,224.34351597728,322.213441961777,22.9902839507273,97.8699259844964
"IDS","B-26_11_pass1_845_64",212.597913155144,124.817068966886,302.459378235747,32.7099031670739,177.642309268861
"IDS","B-26_11_pass1_855_13",191.095616432247,131.009200853994,309.526387840754,33.2283266980344,178.517186986759
"IDS","B-26_11_pass1_855_17",235.22116377338,154.315058271186,346.192852249077,31.0804101482868,191.877793977891
"IDS","B-26_11_pass1_855_6",312.387905028281,139.791989557704,468.952733664077,103.431570563402,329.160744106373
"IDS","B-26_11_pass1_937_12",251.024341688258,113.192189481876,442.930801811293,68.2381447866831,329.738612329417
"IDS","B-26_11_pass1_937_7",238.012701890241,105.305919498412,379.083807993745,65.5060430033448,273.777888495333
"IDS","B-26_11_pass1_957_14",210.586395720646,91.8877086861481,300.664052670503,43.8953682840196,208.776343984355
"IDS","B-26_11_pass1_957_27",218.607558948172,134.773244136165,361.542394058202,49.9360269981942,226.769149922038
"IDS","B-26_11_pass1_957_9",285.734942808163,197.354441079038,431.890373792788,55.7806368859163,234.535932713751
"IDS","B-26_11_pass1_960_11",214.831314718937,149.843776047436,281.191311522075,35.0524177063517,131.34753547464
"IDS","B-26_11_pass1_960_15",272.404289309585,160.248608975572,487.681472927562,60.6786284963788,327.43286395199
"IDS","B-26_11_pass1_960_17",262.806661536557,179.716545415243,377.950993338412,37.6540290946293,198.234447923169
"IDS","B-26_11_pass1_960_21",205.924386250376,134.280888789142,308.218187071039,40.8040649538484,173.937298281897
"IDS","B-26_11_pass1_960_9",243.00853403031,175.426671070585,302.546041802887,33.6635798561526,127.119370732302
"IDS","B-26_11_pass1_977_12",218.043626466043,159.885008125386,260.663682620954,23.2682614525728,100.778674495568
"IDS","B-26_11_pass1_977_2",219.091165575365,133.220779599406,398.179320127738,75.9628503191859,264.958540528332
"IDS","B-26_11_pass1_977_5",200.657843202139,128.373229330413,371.767437210849,52.0620353734295,243.394207880436
"IDS","B-26_11_pass1_977_9",212.802182096625,112.501767046366,354.764320422476,47.0131656764044,242.26255337611
"IDS","B-26_11_pass1_981_14",218.967592714983,100.597456128647,484.378533444935,59.7672403034981,383.781077316288
"IDS","B-26_11_pass1_981_19",204.906341302605,128.254156214012,319.716337023697,46.5579386385626,191.462180809685
"IDS","B-26_11_pass1_981_5",302.085956241347,251.172332850461,437.29467863351,35.577437884653,186.122345783049
